name,company_number,jurisdiction_code,incorporation_date,dissolution_date,company_type,registry_url,branch,branch_status,inactive,current_status,created_at,updated_at,retrieved_at,opencorporates_url,previous_names,alternative_names,source,registered_address,registered_address_in_full,industry_codes,restricted_for_marketing,native_company_number
0BV.IOUS LC,14126728-0160,us_ut,2024-08-08,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-10-02T19:22:43+00:00,2024-10-02T19:22:45+00:00,2024-09-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/14126728-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-09-01T00:00:00+00:00'}","{'street_address': '1158 E 13200 S', 'locality': 'Draper', 'region': 'UT', 'postal_code': '84020', 'country': 'United States'}","1158 E 13200 S, Draper, UT, 84020","[{'industry_code': {'code': '5416', 'description': 'Management, Scientific, and Technical Consulting Services', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5416'}}]",,
"10-2-6, LLC",13744589-0160,us_ut,2024-01-08,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:29:31+00:00,2024-03-22T23:29:33+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13744589-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '417 N 2550 W', 'locality': 'West Point', 'region': 'UT', 'postal_code': '84015', 'country': 'United States'}","417 N 2550 W, West Point, UT, 84015","[{'industry_code': {'code': '5411', 'description': 'Legal Services', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5411'}}]",,
10 POINT PROPERTIES LLC,13840764-0160,us_ut,2024-02-23,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-04-08T19:17:22+00:00,2024-04-08T19:17:23+00:00,2024-04-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13840764-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-04-01T00:00:00+00:00'}","{'street_address': '7533 S Center View Ct Ste R', 'locality': 'West Jordan', 'region': 'UT', 'postal_code': '84084', 'country': 'United States'}","7533 S Center View Ct Ste R, West Jordan, UT, 84084","[{'industry_code': {'code': '531390', 'description': 'Other Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-531390'}}, {'industry_code': {'code': '6820', 'description': 'Real estate activities on a fee or contract basis', 'code_scheme_id': 'isic_4', 'code_scheme_name': 'UN ISIC Rev 4', 'uid': 'isic_4-6820'}}]",,
10 POINT PROPERTY HOLDINGS LLC,13840761-0160,us_ut,2024-02-20,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-04-08T19:17:22+00:00,2024-04-08T19:17:23+00:00,2024-04-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13840761-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-04-01T00:00:00+00:00'}","{'street_address': '7533 S Center View Ct Ste R', 'locality': 'West Jordan', 'region': 'UT', 'postal_code': '84084', 'country': 'United States'}","7533 S Center View Ct Ste R, West Jordan, UT, 84084","[{'industry_code': {'code': '531390', 'description': 'Other Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-531390'}}, {'industry_code': {'code': '6820', 'description': 'Real estate activities on a fee or contract basis', 'code_scheme_id': 'isic_4', 'code_scheme_name': 'UN ISIC Rev 4', 'uid': 'isic_4-6820'}}]",,
"03 RENTALS, LLC",13800204-0160,us_ut,2024-02-06,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-04-08T19:00:36+00:00,2024-04-08T19:00:38+00:00,2024-04-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13800204-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-04-01T00:00:00+00:00'}","{'street_address': '1256 NORTH 50 EAST', 'locality': 'OREM', 'region': 'UT', 'postal_code': '84057', 'country': 'United States'}","1256 NORTH 50 EAST, OREM, UT, 84057","[{'industry_code': {'code': '531311', 'description': 'Residential Property Managers', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-531311'}}, {'industry_code': {'code': '6820', 'description': 'Real estate activities on a fee or contract basis', 'code_scheme_id': 'isic_4', 'code_scheme_name': 'UN ISIC Rev 4', 'uid': 'isic_4-6820'}}]",,
"1031 PROS TITLEHOLDER 1215, LLC",13781159-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:02+00:00,2024-03-22T23:39:11+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781159-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1216, LLC",13781215-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:04+00:00,2024-03-22T23:39:12+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781215-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1217, LLC",13781225-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:04+00:00,2024-03-22T23:39:13+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781225-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1218, LLC",13781244-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:05+00:00,2024-03-22T23:39:14+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781244-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1219, LLC",13781364-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:08+00:00,2024-03-22T23:39:17+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781364-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1220, LLC",13781370-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:10+00:00,2024-03-22T23:39:18+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781370-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1221, LLC",13781369-0160,us_ut,2024-01-16,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:39:09+00:00,2024-03-22T23:39:18+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13781369-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1222, LLC",13793851-0160,us_ut,2024-01-23,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:43:25+00:00,2024-03-22T23:43:33+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13793851-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1223, LLC",13793855-0160,us_ut,2024-01-23,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:43:26+00:00,2024-03-22T23:43:33+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13793855-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1224, LLC",13793861-0160,us_ut,2024-01-23,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:43:26+00:00,2024-03-22T23:43:34+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13793861-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1225, LLC",13793871-0160,us_ut,2024-01-23,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:43:27+00:00,2024-03-22T23:43:35+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13793871-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
"1031 PROS TITLEHOLDER 1226, LLC",13794197-0160,us_ut,2024-01-24,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:43:41+00:00,2024-03-22T23:43:53+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13794197-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '5414 W Daybreak Parkway PMB 246', 'locality': 'South Jordan', 'region': 'UT', 'postal_code': '84009', 'country': 'United States'}","5414 W Daybreak Parkway PMB 246, South Jordan, UT, 84009","[{'industry_code': {'code': '5313', 'description': 'Activities Related to Real Estate', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5313'}}]",,
1413 WASHINGTON STREET EAST OWNER LLC,583044,us_wv,2024-07-19,,Limited Liability Company (Domestic Profit),http://apps.sos.wv.gov/business/corporations/organization.aspx?org=583044,,,,,2024-07-20T01:10:47+00:00,2024-10-27T05:33:23+00:00,2024-10-26T01:36:28+00:00,https://opencorporates.com/companies/us_wv/583044,[],[],"{'publisher': 'West Virginia Secretary of State', 'url': 'http://apps.sos.wv.gov/business/corporations/organization.aspx?org=583044', 'retrieved_at': '2024-10-26T01:36:28+00:00'}",,,"[{'industry_code': {'code': '5312', 'description': 'Offices of Real Estate Agents and Brokers', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-5312'}}]",,
"101 NORTH MAIN, LLC",13775990-0160,us_ut,2024-01-15,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-03-22T23:37:08+00:00,2024-03-22T23:37:10+00:00,2024-03-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/13775990-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-03-01T00:00:00+00:00'}","{'street_address': '101 North Main Street', 'locality': 'Spanish Fork', 'region': 'UT', 'postal_code': '84660', 'country': 'United States'}","101 North Main Street, Spanish Fork, UT, 84660","[{'industry_code': {'code': '53112', 'description': 'Lessors of Nonresidential Buildings (except Miniwarehouses)', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-53112'}}, {'industry_code': {'code': '6810', 'description': 'Real estate activities with own or leased property', 'code_scheme_id': 'isic_4', 'code_scheme_name': 'UN ISIC Rev 4', 'uid': 'isic_4-6810'}}]",,
101 NSL LLC,14126880-0160,us_ut,2024-08-08,,LLC - Domestic,https://secure.utah.gov/bes/index.html,,,FALSE,Active   Current,2024-10-02T19:22:47+00:00,2024-10-02T19:22:48+00:00,2024-09-01T00:00:00+00:00,https://opencorporates.com/companies/us_ut/14126880-0160,[],[],"{'publisher': 'Utah Department of Commerce', 'url': 'https://secure.utah.gov/bes/index.html', 'retrieved_at': '2024-09-01T00:00:00+00:00'}","{'street_address': '948 W Colmar Ave', 'locality': 'SLC', 'region': 'UT', 'postal_code': '84104', 'country': 'United States'}","948 W Colmar Ave, SLC, UT, 84104","[{'industry_code': {'code': '53112', 'description': 'Lessors of Nonresidential Buildings (except Miniwarehouses)', 'code_scheme_id': 'us_naics_2007', 'code_scheme_name': 'North American Industry Classification System 2007', 'uid': 'us_naics_2007-53112'}}, {'industry_code': {'code': '6810', 'description': 'Real estate activities with own or leased property', 'code_scheme_id': 'isic_4', 'code_scheme_name': 'UN ISIC Rev 4', 'uid': 'isic_4-6810'}}]",,
